,roi_id,5HT1a,5HT1b,5HT2a,5HT4,5HT6,5HTT,A4B2,CB1,D1,D2,DAT,GABAa-bz,H3,M1,MU,NAT,NMDA,VAChT,mGluR5,vox_id,pls_x_score_0
11862,8.0,-0.93061125,0.01486258,-0.65069526,-0.67332894,-0.44363144,-0.3089411,-0.19169879,-0.57388127,-0.98737204,-0.5680846,-0.7226617,-0.08464225,-0.3703019,-0.83695596,-0.92129326,1.7221065,0.14485258,-0.12538649,-1.3083587,11862,-0.71344087867373
11870,106.0,1.5105386,-0.2601081,-0.78559494,-0.67300665,0.8600934,1.0518546,-0.52042884,0.22381037,1.0804105,0.60917485,1.0232843,0.016560834,0.44317442,0.42019835,0.81602514,0.8465477,1.3805114,0.68118286,1.0597887,11870,1.7537438942332297
11871,106.0,1.4737141,-0.13487098,-0.83973706,-0.7484091,0.5057773,1.0015199,-0.3755632,-0.011809586,1.0075558,0.4010234,0.98234046,-0.32957333,0.11345934,0.42122355,0.78378713,1.1823286,1.1547974,0.60497004,1.1814963,11871,1.2432819213860327
11872,168.0,0.99985594,0.02450177,-0.8698258,-0.840503,0.068913065,0.644698,-0.14039645,-0.4989376,0.93242025,0.22395459,0.9287241,-0.26102862,-0.2728145,0.166488,0.6102331,1.3853409,-0.19491461,0.46725264,1.2179831,11872,0.049581372044892595
11875,8.0,-0.783058,0.0059406906,-0.84505224,-0.8256302,-0.3561459,-0.579103,-0.29635933,-0.79011685,-0.8140566,-0.60709083,-0.6402875,-0.28523812,-0.28439918,-0.9365254,-0.6656846,1.6317374,0.4687623,-0.08328217,-1.0273585,11875,0.5445009665484272
11885,106.0,1.548386,-0.13041139,-0.86137563,-0.79991984,0.6338269,1.0005423,-0.29941443,0.17639384,1.0862917,0.47179556,1.0393692,-0.35863924,0.22103426,0.57630354,0.9225639,1.2550619,0.38834465,0.53660035,1.420722,11885,-0.006621819559070583
11886,106.0,0.92850864,-0.19078907,-0.71911466,-0.67712665,0.09905992,0.67556447,-0.19652708,-0.4873062,0.6621252,0.21765164,0.9652806,0.0132549545,-0.40205577,-0.05056636,0.5908555,1.4061196,-0.122711286,0.48738682,1.2944223,11886,-1.2904949096827805
11901,106.0,1.8997521,-0.084288925,-0.85431486,-0.78961456,1.2344533,0.98535675,-0.39255455,0.76229054,1.2310414,0.8337542,1.2055799,-0.33621183,0.7835497,0.9348603,1.1630764,0.9634391,0.45894948,0.6008192,1.5567282,11901,-0.20191503466175123
11915,106.0,1.9363204,0.08396299,-0.8692164,-0.8375808,1.3766271,0.8218261,-0.33506304,0.9223255,1.1379023,0.9216925,1.249448,-0.25189692,0.6606807,0.959556,1.2802014,0.9397372,0.7418902,0.61308074,1.426828,11915,-0.0754613436591228
11916,106.0,1.653489,0.070728675,-0.46036762,-0.34562814,0.80949354,1.0004445,-0.12516585,0.32359484,1.092893,0.57654023,1.1816959,0.15475391,-0.07375969,0.5732007,1.1298094,0.99268615,0.52632374,0.5059386,1.4410406,11916,-0.6587681402218888
11929,109.0,1.7800728,0.21445115,-0.617882,-0.54187053,1.4545733,0.7914241,-0.27589807,0.97397876,1.204276,0.84315383,1.284542,0.03631682,0.69855756,0.91836196,1.362123,0.72008705,1.3188856,0.6673219,1.4023896,11929,0.2909600705147437
11930,106.0,1.4616954,0.12353081,0.10864916,0.31049773,0.8339414,1.2510426,-0.111939564,0.26751623,1.0841312,0.50996757,1.2192274,0.060294557,-0.09936637,0.39631134,1.1685829,0.68823475,0.90316653,0.5839283,1.4333204,11930,-1.0877147508573095
11931,168.0,0.17284158,-0.91212875,0.12441762,0.3230063,0.063318536,0.6544225,-0.30443642,-0.7294842,0.265084,0.084981345,1.0695891,-0.40055335,-1.0833827,-0.924351,0.61889315,0.57707167,1.041973,0.52635056,0.74211544,11931,-4.317094965091986
11935,106.0,1.9708434,-1.2564342,0.76643926,0.7626108,-0.13291271,1.3772002,-1.8061988,1.1728425,0.3361384,0.80279195,1.1232054,0.8730431,-0.114140764,-0.7201145,0.58173424,-0.36576045,0.96017,-0.1069543,-0.972503,11935,-11.869486071935212
11942,109.0,1.6455615,0.46546358,0.16787998,0.41160306,1.4142001,1.4898244,-0.2430776,0.9247278,1.3035362,0.74578226,1.2791804,0.28257504,0.7709122,0.86027676,1.4388928,0.25471196,0.5979498,0.67082363,1.5317302,11942,0.36645685575331977
11943,114.0,1.2755276,0.06599421,0.27475834,0.5423866,0.7604629,1.3885405,-0.1551299,0.12276518,0.9543848,0.3873347,1.2163032,-0.07203343,-0.1309837,0.09315749,1.0656669,0.35766244,0.90439415,0.5682434,1.256307,11943,-1.4096757754708233
11947,167.0,1.7683095,-1.3790796,0.5268881,0.5118658,-0.5209096,1.0464644,-1.6605127,0.78931546,0.11961417,0.6551309,0.6582049,-0.7209468,-0.70001113,-0.92725074,0.4254995,-0.64313674,-0.75607824,-0.10591248,-1.4766202,11947,-12.562248923144837
11949,106.0,1.9792825,-1.2236598,1.040622,1.120461,-0.3118318,1.3463452,-1.8318392,1.2332064,0.13461724,0.7015449,0.90971494,0.3342597,-0.089984976,-0.83328223,0.4454217,-0.4472732,-0.005921651,-0.13240196,-0.9629548,11949,-12.400105412777139
11957,114.0,0.704238,-0.2389074,0.13084763,0.45604628,0.63961005,1.0172654,-0.25998247,-0.07739553,0.3009713,0.326485,1.17536,-0.26772708,-0.2529831,-0.25568932,0.75707895,-0.09478944,0.55100673,0.6298225,0.7775237,11957,-1.0156069373114194
11967,106.0,2.3431787,-0.71590614,-0.13799456,-0.050592285,0.09967268,0.87652755,-1.2259749,1.5278486,0.47128618,0.8975315,1.0413184,1.0870389,0.8341302,-0.5651837,0.84669363,-0.26489103,1.2034783,0.0049843094,-0.3557011,11967,-11.126132233542855
11973,108.0,1.2154322,0.37503925,-0.41296157,-0.20572178,1.2245139,0.45322868,0.02113711,0.6752562,0.83976144,0.5256202,1.197294,-0.895016,0.78890187,0.4581442,1.1244488,0.07026016,0.95493114,0.7746537,1.3697163,11973,1.2484260011877242
11974,108.0,-0.0066774124,-0.66386735,-0.41996437,-0.14547852,0.5362551,0.15229031,-0.37727824,-0.28056556,-0.049980495,0.21555202,1.1427027,-0.8351641,-0.19970883,-0.63715273,0.42151698,-0.3030195,-0.12004171,0.5855216,0.31677225,11974,-0.6995862269525329
11976,73.0,0.009433404,0.5191019,-0.49468514,-0.52204746,-0.8431327,-0.41254354,0.23546273,-1.9431148,0.19066869,-0.5533521,0.3881732,-1.0914975,-1.4691991,-1.821661,0.43589038,-0.77907366,0.6186239,0.389102,0.29133096,11976,4.381820752230546
11979,73.0,-0.008978866,0.6598153,-0.8178781,-0.79731137,0.06318348,-0.5582776,0.35650024,-1.1056128,-0.6792691,-0.44393533,-0.13726777,0.60027754,-0.64770174,-0.9114583,0.30201072,-0.5747695,0.67511165,0.3107945,-0.27128437,11979,4.491373305674751
11983,106.0,2.4418888,-0.33695474,0.06387689,0.17070426,0.18537955,0.87261915,-1.1280231,1.5165088,0.71409565,0.79014665,0.8156423,0.9651423,1.2134631,-0.4654589,0.98137903,-0.6985384,1.1836127,-0.04127996,0.028928101,11983,-9.72067974969176
11984,109.0,2.587396,0.115991995,-0.46975887,-0.42069256,0.6751056,0.7963476,-0.840834,1.5904195,0.9573854,0.9165267,0.9199507,0.61469185,1.9202539,-0.29465133,1.2350594,0.31312144,1.4289696,0.1623997,0.56172234,11984,-7.302452936308012
11997,112.0,2.3907437,0.15437861,0.46346873,0.6157185,0.34308627,0.8600829,-0.8477797,1.5274969,0.9079352,0.6782305,0.71230876,0.7949649,1.7708385,-0.08865368,1.099002,-0.76715666,1.0583171,0.03494541,0.4721354,11997,-7.347667928698417
11998,112.0,2.4216864,0.3306517,-0.16140069,-0.07523287,0.72702944,0.75222486,-0.6426427,1.5359894,1.0346813,0.73209065,0.8151548,0.69365203,1.9329023,-0.057143997,1.3678012,0.27755177,1.3954219,0.16268553,0.94269085,11998,-5.10324747463099
11999,109.0,2.3457363,0.73741513,-0.60104513,-0.47294042,1.1065313,0.7700475,-0.5013359,1.5012077,1.0800503,0.78212816,0.96625555,0.49523982,1.6005936,0.15719742,1.5555791,1.0348681,1.2071643,0.28370813,1.4255247,11999,-2.054553506816419
12000,109.0,2.3053312,0.92893565,0.14557603,0.5429885,1.4114231,1.5233806,-0.39948025,1.4278868,1.1892729,0.73488045,1.0140228,0.5740925,1.2592717,0.45898846,1.6570512,1.15543,0.013358802,0.27947277,1.7515701,12000,0.6991983773451743
12002,108.0,1.3179775,0.8829383,0.18144025,0.52136153,1.3952197,0.87300986,0.068775,0.97364426,0.8720479,0.47620383,1.0822623,-0.43287715,1.1801492,0.6578129,1.4029244,0.75322974,0.9316324,0.51938564,1.7160287,12002,3.5353693367369883
12003,108.0,0.8218714,0.3709117,-0.7401397,-0.67641485,0.96237373,-0.25483453,-0.083358824,0.34306595,0.38738889,0.2811615,1.0603282,-1.2984413,0.6755337,0.049486794,0.83802587,0.119091764,0.683587,0.5570543,0.84079236,12003,2.9249313598044613
12004,79.0,0.36463517,0.6075474,-0.6115922,-0.6261102,-0.6079555,-0.28680375,0.13907547,-1.7509156,0.70905465,-0.56531763,0.44178957,-1.2045811,-1.0827618,-1.3873923,0.42990246,-0.93845505,0.9927262,0.40420523,0.14495155,12004,5.235157033388864
12005,73.0,0.2267998,0.49460685,0.451091,0.254971,-0.42114905,0.020063348,0.3282487,-1.6227255,0.5657453,-0.52761906,0.3067737,-0.31001008,-0.985348,-1.3823093,0.43556708,-0.6557327,0.95430034,0.58465886,0.17844826,12005,4.453048973122512
12006,73.0,0.13320448,0.31717336,1.145651,0.8263048,-0.25560617,0.29590315,0.5465738,-1.4922521,0.36974534,-0.50273436,0.2273238,0.82129735,-0.8793502,-1.2418046,0.39922518,-0.4047746,0.8713105,0.66425675,0.13135317,12006,3.3848341290575408
12012,112.0,1.9624045,0.42448956,1.2312781,1.4959337,0.52389634,1.0764953,-0.47555342,1.4719863,0.8042342,0.59321815,0.55633384,0.79916894,1.868983,0.34820434,1.0555482,-0.7125064,0.39828122,0.02473715,0.77835363,12012,-3.873925889986127
12013,109.0,2.2424233,0.59784484,0.15022711,0.30224484,0.8338973,0.84903216,-0.26071736,1.4492142,1.0393622,0.6446475,0.65576786,0.7981805,1.7037632,0.35609606,1.3723307,0.082578495,1.2581072,0.13930063,1.1158417,12013,-2.221619983701044
12014,109.0,2.1741445,0.8497195,-0.25650916,-0.015954524,1.1267635,1.060442,-0.24558985,1.441081,1.1698289,0.67581177,0.81661725,0.70480305,1.3840903,0.44019645,1.5578754,0.5965223,1.1389114,0.2264173,1.4624643,12014,0.03855277217209608
12017,108.0,1.1343672,0.9395623,0.24269496,0.6011256,1.2206298,0.80488425,0.32161978,0.9286091,0.81563646,0.34133154,0.9750295,-0.38399422,0.8947829,0.697004,1.3747698,0.5317644,1.0629613,0.53451425,1.551802,12017,5.726467668412771
12024,67.0,-0.84519917,0.41041043,0.44246316,0.25284982,-0.34688205,-0.40311056,0.9108627,0.40058157,-1.2705098,-0.48758358,-0.918118,-0.099001594,0.02925143,-0.28447473,-0.090452045,-0.8360419,-1.5607113,-0.19132088,-0.46561837,12024,2.3979400332826577
12027,112.0,1.8900343,0.93219805,0.26043808,0.4778602,1.052301,0.90079355,-0.025953772,1.2599102,0.83796114,0.544017,0.6099502,0.8899986,1.5834191,0.6535673,1.2873229,-0.124531165,0.03757698,0.11559987,1.099275,12027,1.3507177603859646
12028,109.0,1.8938704,1.1774707,0.038599998,0.3628654,1.2145394,1.2469716,0.046215504,1.2817322,1.0027547,0.5673926,0.7703118,0.8366708,1.25786,0.76122946,1.4839225,0.26759595,0.5195434,0.17312504,1.4722847,12028,3.0514562440563706
12029,109.0,1.8726453,1.2945445,0.41565937,0.8623241,1.2853773,1.532074,0.16513732,1.2862366,1.0562855,0.48827872,0.827828,0.17695709,0.974772,0.894711,1.6034726,0.4795172,0.1484363,0.16301426,1.839592,12029,5.028764671147441
12031,108.0,0.76791346,1.0102894,-0.6218715,-0.57940096,1.0162452,-0.1549818,0.45436808,0.7276956,0.7376206,0.20751998,0.930674,-1.2098929,0.60467494,0.67048573,1.2390052,0.5483329,1.0574946,0.41640177,1.4423815,12031,7.422376305968338
12032,108.0,0.2007157,0.2658845,-0.49248666,-0.52303237,0.558568,-0.3519144,0.28662458,-0.03146078,0.10497121,0.030177139,0.93603563,-1.1526853,0.052155767,-0.17941572,0.6314062,0.046421915,0.46221364,0.44187948,0.60155004,12032,5.396572146619267
12035,67.0,-0.20409676,1.2115598,-0.69712305,-0.6997563,0.6594303,-0.6659585,0.7260738,0.3650842,-0.4276976,-0.35771585,-0.61981565,1.0298966,0.2317565,-0.21479988,0.55501616,-0.23093201,0.6991597,0.462689,0.09698933,12035,4.6555159982888545
12036,67.0,-0.90708464,0.56409323,0.9288407,0.6620716,0.28628725,-0.22955525,1.0358216,0.6218143,-0.8345808,-0.37471128,-0.85914,1.5264955,0.23679104,0.03570321,0.22465985,-0.40396056,-0.7568403,0.0835445,-0.18179317,12036,3.539689260413758
12040,109.0,1.5437831,1.5983953,0.62470907,1.1063828,1.3143486,1.5418547,0.37427467,1.0052128,0.9411821,0.43504998,0.7196203,0.89834166,1.0607493,0.9141241,1.3833143,0.42326134,-0.9103354,0.069914915,1.410792,12040,6.344824673321135
12041,109.0,1.5018436,1.5953285,0.49649504,0.9471041,1.2795774,1.3726332,0.43640745,0.9971939,1.0218387,0.36739734,0.7722617,0.034698267,0.82159233,0.96882546,1.4667239,0.37719783,-0.7881244,0.089929044,1.6073185,12041,7.453284217040626
12044,169.0,-0.029180996,0.16911963,1.5207441,1.0696557,0.29469973,0.38452083,0.265411,-0.4242379,-0.23529832,-0.09367464,0.85317373,0.42660725,-0.24947084,-0.5936794,0.40135506,0.16062525,0.9522367,0.3451306,0.42090413,12044,5.068985067014574
12045,169.0,-1.0290654,-1.095295,1.3567349,0.9339716,-0.23562789,0.13102856,-0.23708297,-1.1557051,-0.7562048,-0.36066985,0.8346514,0.21116179,-1.01503,-1.8942893,-0.28780848,0.4844495,-0.45588905,0.23299003,-0.80239135,12045,0.8698680847669064
12054,75.0,0.8558827,1.2590866,-0.030631734,0.18233219,0.8224669,0.4563563,0.58301216,0.21310237,0.77638847,0.09367812,0.81271744,-0.8427955,0.2754692,0.44055057,1.0149372,-0.12963554,0.83989096,0.2813824,1.3488215,12054,7.132126403937297
12055,169.0,-0.45573023,-0.3781102,1.4058454,0.9944913,-0.02648649,0.20234987,-0.05459187,-0.8845659,-0.498032,-0.27499735,0.8107681,0.72086066,-0.7226379,-1.2107488,0.046899095,-0.109439075,0.5232354,0.25910962,-0.23221071,12055,3.5158789553126573
12061,76.0,0.12757838,0.67118466,0.9761864,1.492206,0.5657163,1.3031669,0.41253114,-0.23897997,0.5412605,0.008584455,0.5772929,-0.42043883,0.3297115,-0.27076975,0.70528936,-0.033191107,0.21404642,0.010554691,0.8739143,12061,4.446132955338444
12064,75.0,0.16184543,0.80614877,-0.42607832,-0.27019975,0.36475503,0.011567958,0.6538281,-0.51336676,0.39723098,-0.120879695,0.76495016,-1.1967182,-0.3261961,-0.40760565,0.5010611,-0.40791446,0.90507853,0.19756113,0.7865494,12064,5.275228537298019
12093,84.0,0.5282992,1.3421223,-0.25470743,-0.3526423,0.731302,-0.09229618,0.27948523,0.9951937,0.28920895,-0.21669067,-0.10948494,1.3489722,0.09836512,-0.29089257,1.2750049,-0.19975871,0.2617452,0.20967819,0.7817938,12093,5.702888119334951
12098,85.0,0.6093641,1.85871,-0.42140076,-0.44136137,0.96476394,-0.039940894,0.77468765,1.7931255,0.24780034,-0.07609862,-0.3970637,1.3943046,0.49670967,0.23442456,1.3261573,0.27087682,0.6872907,0.06284445,0.98153204,12098,6.124067708512089
12100,84.0,0.12834553,0.85597444,0.7416748,0.603357,0.8479326,-0.14625534,1.4803975,2.0337663,-0.35772339,-0.025735019,-0.64857376,1.179815,0.7403222,0.86456877,0.9409269,0.4855611,-0.7493436,0.16274868,0.8868899,12100,5.302291382038306
12101,84.0,-0.20000513,-0.058146,0.26673737,0.16647984,0.37115717,-0.53216004,1.6324624,1.9017473,-1.1896133,-0.09702537,-0.8323318,1.3433411,0.5039363,0.9109547,0.35625696,-0.032815326,-1.5172341,0.06648921,0.5645245,12101,4.0265084627102015
12103,85.0,0.29635677,1.6107547,-0.06989372,-0.12275834,0.9881361,-0.13482213,1.488675,2.1755004,-0.06354325,-0.013252274,-0.552064,1.4701759,0.7163038,0.8063609,1.0037879,0.5701783,0.18180178,-0.0942423,0.8976698,12103,6.164376853120741
12104,85.0,-0.15832196,0.54966176,0.90113807,0.77271426,0.7911762,-0.242505,1.7875124,2.0681422,-0.60749435,-0.02388191,-0.7080392,1.5793314,0.62571645,0.9189165,0.68970263,0.38169187,-0.7674605,-0.19309326,0.6110166,12104,5.488133038653067
12110,85.0,0.3794674,1.7853376,0.5900984,0.3853602,0.9721922,0.084463656,1.3834549,2.0929172,0.1928292,0.02302448,-0.6797686,-0.53969777,0.6676486,1.0024211,0.92714906,0.1227217,0.5224816,0.028922508,0.86378354,12110,6.943574903540929
12112,85.0,-0.07009701,0.57222325,-0.28923336,-0.35392213,0.46697992,-0.46622366,1.6675656,1.731965,-0.78189003,-0.09562332,-0.86547655,1.441855,0.44908714,0.99754876,0.29898137,-0.055074677,-1.3333977,-0.2358291,0.30838686,12112,4.409306397129646
12117,85.0,-0.41379118,-0.017614454,-0.12574355,-0.21928148,0.15628435,-0.59039974,1.3427951,1.4594754,-0.53896034,-0.11653729,-0.8386681,-1.0263994,0.23271012,0.7657508,0.24665488,-0.53599584,-0.85482407,-0.080509685,0.3546264,12117,4.966238928996886
12140,143.0,-0.83982897,-0.69479847,1.059637,0.63354045,0.16675146,-0.33402592,-0.042646654,0.24737999,-0.8881117,-0.009628151,-0.5179446,-0.0379005,-0.35145062,0.62747735,-0.9213617,0.22345601,-0.055029932,-0.33297196,0.47319317,12140,-6.293470677979829
12142,143.0,-1.195798,-0.8809791,1.3378544,0.88289726,-0.34589782,-0.25623792,-0.25265357,0.31329945,-1.1569667,-0.06186572,-0.6086049,0.8836501,-0.4042995,0.37887338,-0.9970112,-0.35116562,-0.2653493,-0.33810425,0.45744243,12142,-8.248952290473131
12143,143.0,-1.2548704,-1.0415361,1.4196036,0.98132867,-0.66087985,-0.22976544,-0.6619534,0.28216934,-1.4497064,-0.18224882,-0.6861052,1.0746531,-0.5497935,0.11746304,-1.0887749,-0.8365998,-1.3359662,-0.39722648,0.51433986,12143,-9.041320248433426
12148,20.0,0.34826896,0.63039935,-0.34984875,-0.44065076,0.53245497,-0.55545723,0.41677502,-0.106577866,-0.1986908,-0.080435306,-0.3687934,-1.1969203,-0.8394114,0.40301087,-0.9197813,0.49667203,-0.32727236,-0.24913158,-0.08321913,12148,-5.158213683928833
12150,143.0,-0.17136401,-0.10426396,1.2468402,0.8038508,0.5805426,-0.2859723,0.42843843,0.34156415,-0.41737553,-0.009552159,-0.41851026,0.76592,-0.38726342,0.66853845,-0.62334085,0.60407853,0.47642508,-0.24127711,0.4349157,12150,-5.511899959506239
12154,143.0,-1.1374928,-0.74354315,-0.38664106,-0.44562906,0.12974682,-0.73005426,0.45949566,0.87440675,-0.7485232,0.008655876,-0.65052336,1.2424655,-0.071592785,0.69970745,-0.3675682,-0.005334558,-0.5255477,-0.24435622,0.69855887,12154,-6.738623710223846
12155,151.0,-1.2837673,-0.87205863,1.1604254,0.8550537,-0.44843605,-0.28803825,-0.10470875,0.78780127,-1.1312814,-0.05792565,-0.73972154,1.2906659,-0.080864124,0.41853043,-0.57316315,-0.13491112,-1.4857999,-0.25692496,0.6916573,12155,-6.290585540169599
12163,20.0,0.63953966,0.66050655,1.3792664,0.930428,0.38997933,0.20803718,-0.011157961,-0.32205302,-0.32327628,-0.14292029,-0.18649745,-0.16047308,-0.9288688,0.25374386,-0.75698245,0.64658445,0.15486537,-0.24761468,0.016102543,12163,-4.697864190516385
12165,159.0,0.68889433,0.6985868,0.2877335,0.097027384,0.6197308,-0.342419,0.47912225,0.3287149,-0.17744645,0.0039573945,-0.27033404,1.3752466,-0.5039026,0.42665666,-0.34212497,0.37582093,0.6349741,-0.1531117,0.40451702,12165,-4.8614039666125
12167,143.0,0.40887582,0.7128507,-0.042804465,-0.13911878,0.73021793,-0.6351081,0.77200085,0.8353798,-0.12943669,0.06221322,-0.41509852,1.3587495,-0.26200244,0.68194115,-0.032810375,0.12348953,0.66594166,-0.1611078,0.5917497,12167,-4.494718082138746
12168,143.0,0.13729595,0.25971732,-0.6941595,-0.6954727,0.6570835,-0.8150232,0.866713,0.9970357,-0.15764241,0.092114486,-0.46968985,1.234439,0.012853201,0.8884903,0.06267698,0.2887054,0.5285119,-0.1541978,0.72022384,12168,-4.258538039696456
12169,143.0,0.016082367,0.03809923,0.3217126,0.16472484,0.4270682,-0.5282839,0.77877194,1.110266,-0.3961312,0.10376027,-0.5837466,1.3023722,0.19659953,0.9564243,0.05861996,0.27750784,0.6771119,-0.14024104,0.76005864,12169,-4.187716234272711
12171,151.0,-0.92140514,-0.78151876,0.5196883,0.35371947,-0.36471257,-0.41787818,0.12105996,0.9550832,-0.93684167,0.009682294,-0.76799184,1.1920878,-0.32337293,0.5421281,-0.35601115,-0.3656246,-0.43519536,-0.20710723,0.6087225,12171,-4.413920239038953
12176,156.0,0.6088526,-0.07645774,-0.87243253,-0.84625196,0.17755377,-0.12728654,-0.6843574,-1.1091834,0.03283649,-0.30076253,-0.012000536,-0.7251838,-1.1255579,-0.40651166,-0.87710124,0.043775238,0.33600014,-0.336864,-0.33746472,12176,-5.073103348815191
12182,151.0,0.39711252,0.7132138,-0.39977053,-0.43579486,0.7882644,-0.69297755,0.76281065,0.97538143,-0.045179404,0.0752535,-0.49406093,1.2554436,0.025596797,0.92982453,0.24371722,0.11814313,0.44956258,-0.117093764,0.6067044,12182,-3.4237177099902913
12184,151.0,-0.29922655,-0.1405187,0.95638925,0.72509384,0.5374996,-0.26454294,1.2578793,1.231495,-0.307193,0.15220547,-0.7021901,1.0984006,-0.051725887,1.0705422,0.19335832,0.10171233,0.08934842,-0.06339631,0.6414934,12184,-2.740070461054189
12185,151.0,-0.5881957,-0.49833006,-0.770156,-0.7568872,0.11233059,-0.83219874,1.042147,1.0545466,-0.5668061,0.13612151,-0.7748159,1.0811626,-0.40207106,0.8421528,-0.03994645,-0.030376533,-0.05776779,-0.07717881,0.6318688,12185,-2.796975302300157
12190,18.0,0.9131653,0.02895616,-0.8700558,-0.841191,0.40553576,-0.20770739,-0.29860553,-0.18616988,-0.046379678,-0.019243322,0.014320474,-0.5581879,-0.86824304,-0.010375058,-0.64471805,0.4032756,0.29375443,-0.38606167,-0.20975678,12190,-3.6707059692810984
12197,151.0,0.68250144,0.70857906,-0.27626795,-0.31119508,0.7826795,-0.30836406,0.5442494,0.6159195,-0.030896548,0.027355608,-0.30006677,1.3016515,-0.31692162,0.6838369,0.2520054,-0.15562733,0.49239913,-0.15056145,0.48392868,12197,-2.674899908491694
12199,151.0,-0.85108083,-0.4392464,0.57422376,0.5457562,-0.33094853,-0.42820495,0.45920718,0.8194326,-0.9609665,-0.0034349598,-0.8981336,0.84635705,-0.92765844,0.44577444,-0.31900513,-0.36306655,-0.054354616,-0.12792873,0.46642128,12199,-1.5118691263630761
12200,18.0,1.0146881,-0.055195615,-0.8512221,-0.79478973,0.38197112,-0.17676659,-0.4399738,-0.30434006,0.2254759,0.0067987638,0.09328289,-0.18032445,-0.9222034,-0.16705008,-0.5121658,0.034670055,0.18243372,-0.3031778,-0.056554068,12200,-2.9081726490535456
12204,23.0,0.47459704,-0.28389224,1.3612907,1.0703616,0.0030062287,0.48803782,-0.7392078,-1.4103626,-0.29831114,-0.35677263,0.19174194,0.60574573,-1.3676678,-0.56217384,-0.6925809,-0.68049693,1.0290349,-0.23188527,-0.5228961,12204,-3.963521123479489
12205,23.0,0.73927224,-0.0026982427,0.093886286,-0.00285967,0.21949698,-0.014236663,-0.4440747,-0.88334805,0.51701534,-0.17944093,0.1196036,1.4558852,-0.9246571,-0.2062515,-0.2156604,-0.34921935,0.33623856,-0.10588337,0.079811886,12205,-2.966300574514469
12208,151.0,0.4579751,0.7234057,1.5392965,1.2111826,0.91234684,0.30199987,1.0488242,0.71606416,-0.21009317,0.07492301,-0.55450106,1.1955217,-0.34543684,0.6670715,0.29611063,0.6277554,0.6118772,-0.14102961,0.3853639,12208,1.3750426012122139
12211,138.0,0.882734,-0.20143157,-0.7534533,-0.5811595,0.25605327,-0.05273374,-0.56160235,-0.82109356,0.5764276,-0.095259964,0.320909,0.302529,-1.206567,-0.4701944,-0.37494546,-0.21801884,0.79603577,-0.1659687,0.067057945,12211,-3.7365594525162593
12212,22.0,0.6083412,-0.32982498,-0.7310205,-0.5432721,0.050119303,-0.02833879,-0.78703856,-1.1904764,0.7387006,-0.20187633,0.34869182,0.40176922,-1.4940969,-0.6673764,-0.39308357,-0.5761062,0.5128978,-0.24453633,-0.12541486,12212,-4.819007868138559
12214,157.0,0.3505704,-0.4364192,0.9632946,0.7450562,-0.13170248,0.35178903,-0.90230507,-1.5713924,0.0023502957,-0.3909945,0.32627064,0.7770427,-1.6487042,-1.0431575,-0.6125301,-0.6351341,0.76212627,-0.18057227,-0.7375412,12214,-4.373566862781147
